season,week,team,pass_rate_ytd
2024,16,PIT,50.46149320221401
2024,17,PIT,50.903540288034534
2024,18,PIT,51.4589101291035
2024,1,SEA,48.275862068965516
2024,2,SEA,60.07543103448276
2024,3,SEA,61.3146551724138
2024,4,SEA,64.97333315146224
2024,5,SEA,68.18556307289393
2024,6,SEA,68.85833959778198
2024,7,SEA,66.67449516544578
2024,8,SEA,66.49235718280853
2024,9,SEA,65.34480455823467
2024,11,SEA,64.91201901766546
2024,12,SEA,64.55792175719972
2024,13,SEA,64.23761875362355
2024,14,SEA,63.079365608641154
2024,15,SEA,63.675737452921894
2024,16,SEA,64.43068828939377
2024,17,SEA,63.653770271306655
2024,18,SEA,63.239064583871304
2024,1,SF,46.3768115942029
2024,2,SF,54.53168937919101
2024,3,SF,52.25189548356323
2024,4,SF,51.05332839233344
2024,5,SF,52.5886944598985
2024,6,SF,51.47418527395914
2024,7,SF,52.39140692655144
2024,8,SF,51.39803661628807
2024,10,SF,52.843452510146825
2024,11,SF,52.82226515386899
2024,12,SF,54.14672326241054
2024,13,SF,53.07652530938358
2024,14,SF,52.455254131738684
2024,15,SF,53.290660507773524
2024,16,SF,54.37071816883721
2024,17,SF,55.31576862226793
2024,18,SF,55.707301702482496
2024,1,TB,52.54237288135594
2024,2,TB,52.3581429624171
2024,3,TB,58.71495245113521
2024,4,TB,60.817036256159625
2024,5,TB,58.6536290049277
2024,6,TB,57.55382325753107
2024,7,TB,58.37343982652754
2024,8,TB,59.826759848211594
2024,9,TB,60.23062413858125
2024,10,TB,59.55238931093002
2024,12,TB,58.53736271668126
2024,13,TB,57.825915823624484
2024,14,TB,57.68024563640956
2024,15,TB,56.5453027178174
2024,16,TB,57.25180634615338
2024,17,TB,56.666526195997676
2024,18,TB,56.414433618642065
2024,1,TEN,57.377049180327866
2024,2,TEN,55.3551912568306
2024,3,TEN,63.3185551775097
2024,4,TEN,56.09547376018146
2024,6,TEN,54.694560826326985
2024,7,TEN,56.184861294666426
2024,8,TEN,56.00553503325533
2024,9,TEN,54.82676096231759
2024,10,TEN,55.27084634558949
2024,11,TEN,56.28921625648509
2024,12,TEN,55.85951477862281
2024,13,TEN,57.74050292615588
2024,14,TEN,57.517288060868445
2024,15,TEN,57.64998177080641
2024,16,TEN,57.944580687235415
2024,17,TEN,57.6433568942832
2024,18,TEN,57.049099642064036
2024,1,WAS,48.214285714285715
2024,2,WAS,49.480277185501066
2024,3,WAS,48.13836660851587
2024,4,WAS,47.500833779916306
2024,5,WAS,47.53912856239459
2024,6,WAS,50.92546427818596
2024,7,WAS,49.739390926969705
2024,8,WAS,50.466411505542936
2024,9,WAS,49.14753147471262
2024,10,WAS,50.50396476791933
2024,11,WAS,51.02633160719939
2024,12,WAS,51.873639794161626
2024,13,WAS,51.12222620675649
2024,15,WAS,51.23511738503836
2024,16,WAS,51.88194289270247
2024,17,WAS,52.01103198822435
2024,18,WAS,52.982060607653416
